content,label,title,subtitle,predicted_label
六工段化工厂爆炸，年底了大家注意防范！杭州酒醉为红颜1988的微博视频,1,,,1
多角度还原埃航坠机事件，悼念中国女大学生-揣小花儿的微博视频,1,,#埃航坠毁客机8名中国乘客遇难#,1
据天津消防武清支队，今天6时许，天津武清区开发区庆龄大道三星视界有限公司发生火灾。消防部门接警后，立即调集19部消防车及110余名消防官兵前往现场处置。现场起火物质为生产车间内锂电池及部分半成品，目前现场已经报灭，正在组织排烟，无人员伤亡。...展开全文c,0,武清三星工厂起火，无人员伤亡,#天津身边事#,0
大过年买车就买车好好开车啊！郑州林肯4S店试驾车带客户试驾过程中秀车未成功，据说死两个人了。大家去试驾也好，试乘也好，一切以安全为主。其他都是扯淡！,1,,#今日车吻#,1
7月15日、发生在福州六一路和东大路交叉口的惨烈车祸，事故造成一女子当场死亡。脑浆都出来了！惨不忍睹！肇事者逃跑下落不明！（不要问为什么不打马赛克，目击者说疑是部队大车，有遮牌。哪怕你只有一个粉丝、你需要做的就是转发。）大家帮扩散！,1,#福州城事#全国通缉逃逸司机、寻求目击者,#福州城事#,1
台风利奇马最大风力17级。台州下辖的温岭市浙商卢献星的微博视频,1,,,1
昨日，清华大学何添楼231室（化学系实验室）发生火灾，致博士后孟祥见身亡。其弟弟称他们是农户家庭，母亲卖鸡蛋供儿子读书。孟曾到新加坡南洋大学攻读博士，在那里工作供弟弟读博。事发前一晚孟致电家中称下周将赴南京某大学签约任教。,0,清华博士后火灾遇难母亲乡音哭喊,,0
据本台记者消息，地震导致新北市一处变电箱爆炸，引发附近住宅发生火灾，致1死1伤。据统计，这次地震是今年台湾发生的第三起六级以上地震。,0,新北市一变电箱爆炸致1死1伤,#台湾地震#,1
最新消息，慕尼黑警方确认疑似凶手的身份为18岁的伊朗裔德国人，已在慕尼黑居住两年多。——注意，他可能是法律意义上的德国人，不是难民，甚至不是穆斯林。可他的族裔背景，仍然清晰的表明，这依然是一起与伊斯兰国家与中东直接关联的恐袭。,0,,#慕尼黑枪击#,0
有人想等女友跑完马拉松后向她求婚，不料她却惨遭丧生。好好珍惜身边的人，你永远不知道明天和意外哪个会先来。,1,,,1
今晨7点左右，因大雾天气，山西侯平高速S75路段发生一起交通事故，据辖区高速交警称，共有29辆车连环相撞，目前已造成4人死亡5人受伤，事故现场救援清理工作正在进行中。（央视记者胡晓冬崔肖冉）,0,29车相撞！山西侯平高速车祸4死5伤,,0
西湖断桥边突发事件！侯宁的微博视频,1,,,1
到达地震现场看到这一幕，我的心真的好痛，现在的心情我也不知道怎么说，有爱??的为他们转一下吧，为他们祈祷吧！！,1,,,1
感动又被萌翻了，地震发生时，一只害怕的熊猫死死地抱住警察叔叔的腿。我点评了,1,,#四川雅安地震#,1
雅安总人口153万，三星苹果富士康三家共捐款加起来是1亿6000万，平均分给每个人是105万左右。现在还在缺物资，缺钱，各地方各组织各学校还在圈钱。钱去哪了我们不知道，真的不知道该说啥。再加上加多宝集团的一个亿。还有香港一个亿。我只想问。钱呢。给老百姓们的钱呢?,1,,,1
四川大熊猫因为地震害怕的抱住了警察的腿好可爱好可怜,1,,,1
据传这是该航班的最后一分钟飞机内外视频。白林淼的秒拍视频,1,,#埃塞俄比亚客机失事#,1
好血腥的场面，这就是现在的杭州余杭余杭祈求全国人民关注，目前已经导致4人死亡，N人受伤！杭徽高速封道，移动信号屏蔽，里面2万维权群众不能物质补给！媒体集体失声，网络个人帖被删，几十个千人群瞬间被解散！天哪，这到底是一个怎样的社会！！央视新闻新闻89杭州之声,1,,,1
埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声飞上云端的故事的秒拍视频,1,,#航空那些事儿#,1
看看椒江一桥二桥多严重，在浙江的朋友们小心网页链接,1,,#宁波一村庄爆发山洪#,1
你永远不知道，明天和意外哪一个先来，所以好好把握现在，莫辜负了这蹉跎岁月。做想做的事，过想要的生活，爱想要爱的人……上海佛系背包客的微博视频,1,,#日本台风地震火山一起来#,0
大客车司机不听乘客劝阻，高速强行倒车，全车无一人生还！何天恩的微博视频,1,,,1
网传埃塞俄比亚航空波音737坠机前画面…吉林江城鹏飞的秒拍视频,1,,#热门#,1
巴黎恐袭，举世震惊。恐怖分子是全人类的共同敌人，同仇敌忾，源自人性的自然流露。为巴黎哭泣，也别忘了丽水。浙江丽水莲都区雅溪镇里东村发生山体滑坡，最新消息称灾害已致9人死亡，仍有28人失联。每一个遇难的生命都值得叹息，请把关心与祈祷也给予丽水。,0,人民微评：为巴黎哭泣，也别忘了丽水,,0
今日8点39分左右，河南睢县职工幼儿园的一辆校车与一辆货车在一十字路口处发生相撞。由于受到猛烈撞击，校车所有车窗玻璃破碎，货车侧翻在地。大部分儿童由于受到惊吓不停嚎哭，有儿童受伤浑身是血。目前伤者被送往中医院接受治疗。秒拍视频,1,河南睢县一幼儿园校车与货车相撞现场惨烈,,0
感动又被萌翻，地震发生期间一位警察救起了一只压在木板下的一只大熊猫当警察准备离开时熊猫死死地抱住警察叔叔的腿。如果你感动了，请转发一下把。地震无情人有情，为雅安祈福。,1,,,1
据网友曝料，深圳光明新区红坳村柳溪工业园发生山体滑坡，将工业园整个吞掉了，大概10多万平米，现在还在清点人数，不确定有无人员伤亡。现在所有车辆禁止进入滑坡区域。,0,深圳一处工业园区被曝遭山体滑坡掩埋,#突发#,0
厄尔尼诺是指赤道中东太平洋海温异常增温现象。跟人体感冒发烧一样，大海“发烧”也会造成各种不适，因此需要通过海洋与大气之间的能量交换来改变大气环流和温度分布，“治疗”的过程必然造成气候出现一定的异常。,0,,,0
请看埃塞俄比亚空难最后二分钟视频。闹着玩的微博视频,1,,#波音737MAX8#,1
埃航失事客机??黑匣子已找到，这是自动记录仪录下的最后10秒钟……听到人们濒死的惨叫声深感生命的脆弱与无常。珍惜拥有，活在当下。把每一天当成最后一天去活，勿以善小而不为，用合乎天道、“具体而微”的言行举止，为这个世界持续带去正面的影响??美商婕斯-大中华区招商V的秒拍视频,1,珍惜拥有，活在当下,#埃航失事或因鸟类撞击导致#,1
无锡巨响，据网友反馈金桥某加油站发生爆炸着火，具体伤亡情况暂不明，消防已赶往现场处理，希望平安??，不要有啥伤亡山真在一起的微博视频,1,,,1
在线等挺急的太原尽力不勉强的微博视频,1,,#宜宾地震#,1
据中国铁建，从中国驻马里大使馆处确认，中国铁建赴马里交通部洽谈合作项目的三名员工在马里劫持人质事件中不幸遇难。他们分别是：中国铁建国际集团总经理周天想，中国铁建国际集团副总经理王选尚，中国铁建国际集团西非公司总经理常学辉。,0,中国铁建确认3名员工在马里酒店袭击事件中遇难,,0
今晚，东方明珠亮红白蓝三色灯，向同为WFGT（世界高塔协会）成员的法国巴黎艾菲尔塔表达哀思。同一天里，浙江发生山体滑坡、广西出现罕见暴雨、巴黎遭遇恐怖袭击...天灾人祸前，生命显得如此脆弱！今夜，你愿意与东方明珠一起，为那些逝去的生命，点上一根蜡烛吗？,0,,#夜猫子时间#,0
愿人类远离灾难！向遇难者致哀！李青大夫的微博视频,1,,,1
当地时间13日凌晨，美国纽约皇后区阳边（Sunnyside）皇后大道（QueensBlvd）商业区发生大火，据悉，首先是一家饭店起火，但火势蔓延至周边5栋建筑，视频可见的“回燃”瞬间。（环球华报GCP）环球华报GCP的秒拍视频,1,#纽约皇后区爆炸#多家商铺遭焚毁“回燃”致12人轻伤,#纽约皇后区爆炸#,0
推特账户YourGentleman发推文披露一男子本打算在马拉松比赛终点线向参加比赛的女友求婚，怎料女友在爆炸案中不幸丧生，自此天人永隔。他在推文中这样写道：“这……让人心碎。他本打算在终点线求婚的”。,1,这……让人心碎,,1
印尼坠毁客机前的画面曝光，有人崩溃大哭。突袭手的微博视频,1,,#印尼客机坠毁现场发现遇难者遗骸#,1
网传一段坠机前视频曝光！希望以后永远不要发生此事了??????愿逝者安息！视频转发自网络，看样子不是埃航视频小金养生馆的微博视频,1,,,1
这位戴着眼镜努力往前跑的1035号小朋友，今年8岁。在东部时间4月15日下午2点30分，波士顿马拉松爆炸事件中失去了生命小宝贝，天堂的路没有恐怖袭击，天堂的路可以自由奔跑主页君很伤心很愤怒！！！,1,请为这位小女孩点上一支[蜡烛],,1
重要通知，请各位居民请不要到河边观看河水，接上级通知西岭镇月牙湖垮塌，河水马上冲下来。必要时注意群众游客转移，请大家多注意安全，相互告知。（还有大家不要下河逮鱼了！！）东营cwq淡然的微博视频,1,,,1
真的假的？美国人民太阴谋论了……波士顿马拉松爆炸案的“新闻”演员又被认出来了。被炸掉双腿的这个人是美军士兵，在阿富汗失去双腿。现场视频均是安排好的摄像师拍摄的，所以只看到镜头乱晃，甚至有意朝上拍摄，避免第一时间拍到现场画面，工作人员也好趁乱布置现场……,1,,,1
埃塞俄比亚黑匣子视频，没有空中悬停，垂直起降，飞机很难有相对安全小猴苏西的微博视频,1,,,1
大家还记得电影的开头吗？美国黄石国家公园的火山爆发是灾难的开端，CCTV的新闻里说，美国黄石公园地下超级火山恐临近喷发，而一旦喷发，美国三分之二的国土会被火山灰埋没，并可能由连锁反应带来全球大灾难……,1,黄石公园火山恐临近喷发,,0
