content,label,title,subtitle,category
高考结束1个月。让大家开心开心。今年新高一的，以后都得考全国卷了，而且不分文理了，九科而已，祝你们幸福！新高二的，会考加大难度和监考难度，会考成绩计入高考总分，祝你们幸福！新高三的，体育加入高考总分，保重。,1,,,教育考试
万元包过协议成空谈家长遭遇退费难历数精英专升本机构“三宗罪”网页链接新浪新闻中国新闻周刊安徽省教育厅安徽卫视传媒老王CCTV焦点访谈钱江晚报大江晚报万家热线,0,,,教育考试
网上流传的高考阅卷的故事，你看过没有？一位参加过高考阅卷的教师，斗胆披露了不为人知的内幕真相！看完之后，或许你会恍然大悟，本来你可以进重点大学的，怎么被录到一般院校。自己的故事已成往事了，还想让您的子女重演您的悲剧吗？不想？那赶紧看看这条长微博吧！再想想该做些什么！,1,,#致学生家长#,教育考试
甘肃当地网友称，甘肃张掖市的河西学院学生因为迟到，被教师要求互扇耳光后才能正常上课，教师模样的男子更是表示“你不扇我扇你了”。秒拍视频8日晚间，甘肃省教育厅通报称，已关注此事，并责成涉事学校“连夜调查”。By新京报...展开全文c,0,网传甘肃一高校教师强迫学生互扇耳光教育厅介入调查,,教育考试
学了一年管理学周三多教材专升本就这样上来马工程，过渡？唯有某培训机构高价协议班能够考前押题几乎全中，不知道让我们这些普通考生是哭还是笑河南省教育网,0,,#河南省教育厅#,教育考试
"台风“海鸥”走了,留下了一个满目疮痍的海大,看到宿舍的门，图书馆门前的树，钟海楼的牌子，今天我们都是海大人，希望海大能尽快进行修复工作,辛苦那些阿姨叔叔了.听说台风”乌鸦“又要来了，那我们师弟师妹军训肿么办？？我的太阳出来吧！召唤太阳",1,,,灾难事故
中国驻马里大使馆确认，中国铁建赴马里交通部洽谈合作项目的三名员工在马里巴马科丽笙酒店袭击事件中不幸遇难。三名员工分别是：中国铁建国际集团总经理周天想，中国铁建国际集团副总经理王选尚，中国铁建国际集团西非公司总经理常学辉,0,马里袭击事件遇难同胞身份确认,,灾难事故
雅安是大熊猫栖息地之一，大熊猫保护中心碧峰峡基地距芦山县约20公里，内有百余熊猫。图为一只害怕的熊猫死死地抱住警察叔叔的腿。,1,熊猫宝宝地震了也会找警察,#雅安7级地震#,灾难事故
确定是目击者拍下的埃塞俄比亚空难最后一分钟吗？??????2018届毕业的金先生的微博视频,1,,#埃航正考虑保留坠机现场作为永久纪念#,灾难事故
网爆广西一水库溃坝民众崩向山坡逃命2020翻倍之旅一叶汶昌的微博视频,1,,#广东暴雨#,灾难事故
据天津消防武清支队，今天6时许，天津武清区开发区庆龄大道三星视界有限公司发生火灾。消防部门接警后，立即调集19部消防车及110余名消防官兵前往现场处置。现场起火物质为生产车间内锂电池及部分半成品，目前现场已经报灭，正在组织排烟，无人员伤亡。...展开全文c,0,武清三星工厂起火，无人员伤亡,#天津身边事#,灾难事故
今天上午，一陕A牌照车辆驾驶人随意违停，造成火车无法通行，即给铁路运输制造拥堵与延误，又带来极大的安全隐患！这种不遵守法律法规，更无视安全的行为将受到严厉处罚，辖区莲湖大队现已将其车辆拖移，铁路运输已恢复。请广大驾驶人不要为一己私利给他人带来不便。（魏茂毓）,0,汽车违停挡了火车的道,#西安爆料#,灾难事故
我弟弟发给我的，在我们家乡张家界慈利江垭，连续大雨汛情严重，山体滑坡。眼见着一整个山体在慢慢移动，无能为力。希望没有人员伤亡。浏阳河畔的717的微博视频,1,,#南方汛情#,灾难事故
唐山气象台17时发布暴雨和大风黄色预警:受台风“利奇马”影响，10日夜间至12日，我市将有中雨转暴雨到大暴雨，偏北风内陆6-7级，沿海7-8级阵风10-11级，请防范。华北理工大学大事件的微博视频,1,,#台风眼#,灾难事故
孩子在车里玩手机，父母在外面加油。嘭的一声巨响，车毁人亡！提醒??加油站请勿玩手机！因为我们大多数人都曾这么做过。尤其是现在天气热，更加要注意????张帅华-的秒拍视频,1,,,灾难事故
你们留下的最后的声音你们该多绝望??Nico遇见Annie-泰国素万招代理的微博视频,1,,#埃塞俄比亚客机失事#,灾难事故
7月15日、发生在福州六一路和东大路交叉口的惨烈车祸，事故造成一女子当场死亡。脑浆都出来了！惨不忍睹！肇事者逃跑下落不明！（不要问为什么不打马赛克，目击者说疑是部队大车，有遮牌。哪怕你只有一个粉丝、你需要做的就是转发。）大家帮扩散！,1,#福州城事#全国通缉逃逸司机、寻求目击者,#福州城事#,灾难事故
宝马车4死，搞清楚实情再报道好吗！可以清楚看到副驾一个后排两个尸体，再加上驾驶位，四个人命！网页链接,1,,#河南玛莎拉蒂#,灾难事故
据悉，死者系清华大学理学院化学系博士后孟祥见。孟是安徽萧县人，家中长子，有一弟一妹，弟弟也是博士，父母均为农民。孟的朋友说，孟一路苦读，刚进清华做博士后1年，下周就要到南京签约任教。目前事故原因正在调查中。,0,32岁博士后身亡母亲卖蛋供其上学,,灾难事故
据本台记者消息，地震导致新北市一处变电箱爆炸，引发附近住宅发生火灾，致1死1伤。据统计，这次地震是今年台湾发生的第三起六级以上地震。,0,新北市一变电箱爆炸致1死1伤,#台湾地震#,灾难事故
泉州酒店倒塌的视频，就是瞬间的事初冬暖阳的旅行的微博视频,1,,#泉州酒店倒塌或与修地基有关#,灾难事故
有人想等女友跑完马拉松后向她求婚，不料她却惨遭丧生。好好珍惜身边的人，你永远不知道明天和意外哪个会先来。,1,,,灾难事故
事故发生8月18日早上，铁西区景星街北三路绿厦爵仕会小区楼下一早餐店着火，接到报警后，消防队员第一时间赶到现场。不幸的是，早餐店在着火后发生爆炸，2名消防队员牺牲。????????????沈阳·塔湾kiera航的微博视频,1,沈阳铁西：一早餐店爆炸，2名消防队员牺牲,,灾难事故
最后的画面心疼孩子的哭声我的春天来啦-耶的微博视频,1,,#埃塞俄比亚客机失事#,灾难事故
感动又被萌翻了，地震发生时，一只害怕的熊猫死死地抱住警察叔叔的腿。我点评了,1,,#四川雅安地震#,灾难事故
埃航飞机??失事前的最后10秒呐喊，听着很揪心也很无助的乘客，生命曾可贵，安全最重要！人民日报头条新闻波音公司梓艺星辰的秒拍视频,1,,,灾难事故
正蹲马桶上，地震发生了……丽江丽江洛洛的秒拍视频,1,,#宜宾长宁6级地震#,灾难事故
（未经确认）這是一個乘客捕捉到埃塞俄比亞航空飞机墜毀前最後時刻的視訊，此時飛行員剛剛宣布他已經完全失去飛機的控制權。两木也成林的微博视频,1,,,灾难事故
厦门发改委官方发布:1、莫兰蒂有可能是闽南历史上最强的登陆台风，厦漳泉的朋友，应以防范历史纪录级别台风的标准防御它。2、傍晚5点将封锁厦门大桥，集美大桥，杏林大桥，海沧大桥，翔安隧道为假消息。3、厦漳泉地区的潮差很大，莫兰蒂是真正的风、雨、潮三碰头台风，一定不要去海边...展开全文c,0,,#厦门身边事#,灾难事故
马来西亚航空公司飞往北京的MH370航班在失联17个小时后，在北纬065515，东经1033443海域被正在执行搜救任务的菲律宾海事船发现。从现场情况来看，人员伤亡程度可能远远低于此前的预期。O最新消息：失联客机疑似被搜救船只发现祈福马航#祈福平安！,1,最新消息：失联客机疑似被搜救船只发现,,灾难事故
森林防火，不要说说，要去做做，爱护环境，爱护动物，人人有责！沈阳棋盘山发生火灾！心疼这些动物沈阳·道义街区,1,,,灾难事故
哈尔滨市化工路发生爆炸！冬瓜哥大话计算机和存储的微博视频,1,,,灾难事故
你永远不知道，明天和意外哪一个先来，所以好好把握现在，莫辜负了这蹉跎岁月。做想做的事，过想要的生活，爱想要爱的人……上海佛系背包客的微博视频,1,,#日本台风地震火山一起来#,灾难事故
马里首都的一家豪华酒店刚刚遭到了一批枪手的袭击...几名喊着圣战口号的枪手现在劫持了宾馆里的170名人质...正在与警方对抗中....,0,,,灾难事故
暴雨后的湖南长沙·北辰三角洲网页链接,1,,,灾难事故
新华社消息，20日23时许，黑龙江龙煤集团鸡西公司杏花煤矿发生火灾事故。据初步掌握的情况，有22名矿工被困井下。目前，事故救援工作正在紧张进行中。,0,黑龙江龙煤集团煤矿发生火灾22人被困井下,#突发#,灾难事故
11年前汶川地震全香港向大陆捐款200亿人民币如今咋就成了“废青”、“穷逼”?族群撕裂中的集体那句CNMB居然可以脱口而出,1,,,灾难事故
黑龙江省安全生产监督管理部门称，20日23时许，黑龙江龙煤集团鸡西公司杏花煤矿发生火灾事故。据初步掌握的情况，有22名矿工被困井下。目前，事故救援工作正在紧张进行中。,0,黑龙江煤矿发生火灾22名矿工被困井下,,灾难事故
据网友曝料，深圳光明新区红坳村柳溪工业园发生山体滑坡，将工业园整个吞掉了，大概10多万平米，现在还在清点人数，不确定有无人员伤亡。现在所有车辆禁止进入滑坡区域。,0,深圳一处工业园区被曝遭山体滑坡掩埋,#突发#,灾难事故
雅安灾区现场，受伤的群众等待救助,1,,,灾难事故
萍乡武功山路段山口岩水库全力泄洪！祈祷平安！??????就是刘永溪的微博视频,1,,#萍乡暴雨#,灾难事故
