content,label,title,subtitle,category
加拿大钻石公司卢卡拉（Lucara）宣布该公司于本周一在非洲南部国家博茨瓦纳发现了一颗重达1111克拉的钻石，这是世界上第二大钻石，同时也是逾一个世纪以来被发现的最大的钻石,0,非洲发现世界第二大巨钻重达1111克拉,,财经商业
近日，马航旧广告在推特上被转疯了，其广告语是:“无论你去哪儿，都没有人会知道。”,1,马来西亚航空旧广告,,社会生活
分享图片昨天云南省大理州永平县县城某街发生城管暴力执法央视新闻春城晚报今日微博头条8099999都市条形码,1,,,社会生活
踏入社会你必须做到的九件事。,0,,,社会生活
一个被感染隔离的娃娃，向医生要抱抱！医生忍不住掩面而泣……..如果你做不了一个改变的人，至少请你做个善良的人，不要出门。??最搞冷笑话的微博视频,1,,#最搞冷笑话#,医药健康
转自百度贴吧【果然就该生男孩子好吗！？还能体会鬼父的理解感人至极太棒了！！！（via:Saber_Artoria）,1,,,社会生活
"没有谁是因为一时冲动而离开你的，那些难过无助又一次次忍耐的眼泪你都看不见。就像堤坝下逐渐因侵蚀而拓宽的裂缝，你看见的，只是它崩溃的那个瞬间。""请关注我，这里总有一句是你想说的话“",0,,,无法确定
近日，一段街头吵架的视频引发网友关注，疑发生在北京街头。乘坐沃尔沃的三人与一出租司机起冲突，当街满口脏话，骂的哥：“我没什么就是比你高贵，你就是一下等人。”（新京报）,0,网曝女子骂的哥是下等人：就是比你高贵……,,社会生活
搜狗浏览器存在重大安全漏洞，危及网银、邮箱等账户密码安全。记者电话采访招行、建行、工行等多家银行，相关银行客服部门回复称，目前已经把相关情况反馈给有关部门。此前已经有媒体报道称，此次搜狗浏览器被曝存明显漏洞有可能危及数千万网银账户的安全,1,三大银行称已将搜狗安全漏洞反馈给相关部门,,科技
我国两艘军舰与日本海军在钓鱼岛海域发生交火，双方态度昭然若揭，日本弹丸之地，要逆天啊,1,,,军事
帮忙转一下:找一名职中的学生，叫杨叶，16岁，请速回清水河县医院，妈妈伤的很严重，想最后见她一面，爸爸号:15595467575爱心接力，好人有好报！QTV青岛全接触胶东县令青岛交通广播FM897疏狂一崔佛教微博,1,,,社会生活
来看美少女，THE9加油！,0,,#爱奇艺遭美国证监会调查#,财经商业
用一次性筷子做笋干炒肉，好吃哦,1,,,医药健康
狗桃也要自家骂什么时候轮得到美国了滚,0,,#爱奇艺遭美国证监会调查#,财经商业
CateBlanchett┃澳大利亚版，2015十二月刊封面及内页大片.......,0,,,文体娱乐
感人微电影(清晰中文字幕版)太感人了，很棒的真人短片，真忍不住哭了！！一个刚经历丧妻之痛的丈夫整理妻子留下来的相机所发生的事，穿越时空之后……,0,,,文体娱乐
北京地铁2号线有人卧轨！,1,,,社会生活
今天，北京启动了2015年第一个空气重污染橙色预警。为保护自己的呼吸系统，你需要选择好口罩——是能够过滤掉空气中脏东西的那种，不是纱布、棉布之类。如何选择？戳这里：,0,雾霾橙色预警，你的口罩选好了吗？,,社会生活
美国当选总统特朗普交接团队顾问，叶望辉与本月6日起访问台湾。连日来，叶望辉在多个场合提到，台湾应当主动向美国提出购买武器的项目，包括此前美国政府拒绝出售的先进武器。不过叶望辉的这番表态显然无法代表特朗普新政府的官方态度。...展开全文c,0,特朗普顾问访台呼吁台湾主动提出先进武器项目,,军事
昔日马拉松金牌运动员艾冬梅下场凄凉，钱被教练王德显弄走，打官司未果，无奈卖金牌。现在更惨，跟丈夫一起练摊，100元苦撑20天。主持人问：你有过多少块世界冠军的金牌？艾冬梅说：4，5块。支持人问：你卖这个舍得吗？她含着眼泪哽咽着说：很舍不得。,1,艾冬梅练长跑的脚，基本残废,,文体娱乐
2013年人力资源管理师，导游证，半年毕业专升本，物业管理师，会计证协议保过班，好口碑，好机构，好培训，百泰尚学，...网页链接,0,,,教育考试
据多家台媒消息，新竹空军基地今日下午3时28分接到火警，疑似一架直升机坠落于机场内。有现场图显示，浓烟从基地内升起，有消息称，坠毁的是一架OH-58D侦察直升机，目前伤亡不明。,0,#新浪军事快讯#：台军一架直升机在新竹基地坠毁,#新浪军事快讯#,军事
“21日中午12点半至1点15分，新浪微博无法访问，据悉，原因是新浪微博管理员徐某使用服务器带宽下载CL网爱情动作片42G左右，造成新浪微博无法访问，目前徐某已被停职，所下载的影片硬盘已被领导没收。（人家45分钟下了42G，果然是大公司）”,1,新浪微博无法访问的原因,,财经商业
"为<10Asia>拍摄画报的,动图戳大(cr.logo)",0,NAVERblog,#朴珍荣#,文体娱乐
武汉一小区业主喷酒精给房租消毒遇明火燃烧爆炸，使用酒精消毒要当心啊网页链接,1,,#喷酒精着火#,灾难事故
申娇，女，2岁半，高约80cm，8日14点10分左右，在昆明小板桥如意宾馆门前失踪。当时穿一套粉红色衣服、拖鞋，右手饰物有“申娇”字样。已报警，如有线索，请联系小板桥派出所0871—67361695。随手转发，让爱回家，扩散！宝贝回家-中原,0,[话筒]紧急寻人：云南2岁女孩失踪已3天,,社会生活
我想知道顺丰集团你们的良心真的过的去吗？许多来自海外国内各处的赈灾物资你们就私自贪墨，私自贩卖！欺骗民众包裹丢失！至今不给说法，告诉你视频删除的越多！凉凉的越快！绝不允许任何人，在国难之时挣着昧良心的脏钱央视新闻中国日报中国邮政中国警方在线cp连连看的微博视频,1,,#顺丰#,财经商业
有日本的客户来，一起约去吃饭。无论怎样劝都不吃小龙虾，还笑嘻嘻的看我们吃。追问起理由，才知道不吃的原因。回来在网上搜了一下：居然真是这么回事情！！！！小龙虾是二战时期日本军队输入中国用来处理尸体的！中国过去并不出产小龙虾，小龙虾的来历要追溯到二战时...O网页链接,1,,,医药健康
“如果这样的结局是你想要的，那我祝你们幸福…今生今生你欠我一份情和一个已经承诺好的未来。我走了。”网传中国经济网女记者段丹某结婚前夕，因未婚夫潘某(安徽电视台记者)劈腿同事杨柳某，昨日从刚装修好的新房跳楼自杀。,0,准新郎移情别恋女记者自杀殉情,,社会生活
11日晚，广西龙州一女祼体压马路。据网友称，是因为嗨大了，和朋友打赌，说敢脱光了绕城一圈，就送她一部苹果6。,1,一女子脱光绕城跑，只为一部iphone6,,社会生活
小小OK镜“变形记”：生产成本220售价7000块--大数据来说，普通框架眼镜大概一年增加100度，角膜塑形镜大概增加50度，具体要看是不是在生长发育期，发育期身高长得比较快可能增加75度，不是发育期可能增加25度，小小OK镜“变形记”：生产成本220售价7000块,0,,,医药健康
诺贝尔经济学奖获得者，保罗克鲁格曼申请破产：个人赤字高达700万美元。债务主要来自870万美元下曼哈顿的房贷；还有信用卡欠款等。最大投资失误，是在07年购置房产，不久后跌价40%！一个经济学帮主，居然在泡沫破灭前的最高点购置豪宅。理论是华丽的，现实是悲摧的！,1,,,财经商业
"全球发出警示！请传出去！隐翅虫，在你身上时绝对不要打，她身上有毒液，接触到皮肤，就死定了！跟你的孩子、朋友讲，万一身上有这虫，用嘴巴轻轻吹走就好。绝对不要用手打.医师强调,如果每个收到这份邮件的人,能够转发十份给其他人,肯定至少有一条生命将会被挽救回来,请转寄转发！别只存档！",1,,,医药健康
有些故事，除了回忆，谁也不会留；有些无奈，除了沉默，谁也不会说；有些东西，除了自己，谁也不会懂。,0,,,无法确定
河南南阳宛城区红泥湾镇一7岁二年级女生明明(化名)放学后被班主任老师刘翔宇叫到办公室...一小时后回到家神情异常~下身大出血三小时!险些丧命！强奸幼女的畜生配当老师？！孩子的哭声撕心裂肺~心灵创伤如何抚平？！~,1,7岁幼女遭班主任强奸险些丧命,,教育考试
据日媒2日报道，在今年年初的格莱美大奖上凭借专辑一举囊括六项格莱美大奖的英国歌手阿黛尔，将为武井咲主演的富士夏季新剧演唱主题曲。这也是阿黛尔首次打破自身惯例为电视剧演唱歌曲。,0,世界顶级歌手阿黛尔为武井咲新剧演唱主题曲,,文体娱乐
你读过几本？1.张爱玲2.杜拉斯3.海蒂4.村上春树5.渡边淳一6.钱钟书7.劳伦斯8.泰戈尔9.塞林格10.米兰·昆德拉,0,女孩子必读的十本书,,文体娱乐
◆国庆长假6.37亿人次出游，旅游收入4665亿元；全国零售和餐饮企业销售额1.6万亿；国庆档电影票房近37亿元，居历史第二?????????????2020年您已使用了：77.53%???,0,进度条,,财经商业
据说是安贞医院护士被打的照片。主页君脾气很坏，但依然不能理解有些人认为“你态度不好我就可以打你。”说这话的人自己有工作吗？自己的工作完美无瑕吗？为什么有人认为自己比别人拥有更多的权利还可以不受法律制裁？,1,,,社会生活
在中国青海省境内有一面“天空之境”——茶卡盐湖。茶卡盐湖位于青海省海西蒙古族藏族自治州乌兰县茶卡镇。被国家旅游地理杂志评为“人一生必去的55个地方”之一。去什么玻利维亚，中国就有“天空之境”！(?′?`?),0,,,文体娱乐
宽窄观察中国疾控中心艾滋病首席专家邵一鸣表示，对于应对新冠病毒突变可能导致现有疫苗效能下降的问题，中国内部已讨论过相关预案。他表示，如果真需要对疫苗进行升级，中国的灭活疫苗料可在2个月左右完成，整个工序并不复杂。,0,中国疫苗可否应对新冠变异毒株？,#最新疫情#,医药健康
赵红霞女士:你创造了一次单兵作战就扳倒了10多名厅级贪官的骄人战绩。女人的一生应当这样度过，当回首往事的时候，她不至于因为虚度年华而痛悔，也不至于因为过去的碌碌无为而羞愧，在临死的时候，她能够说；我的整个生命和全部精力，都已献给世界上最壮丽的事业，-----为人类的反腐而斗争。,1,,,政治
近日，一名名为“天花”的博主发文抹黑近来正在热播的电视剧，而网上有网友暗指此事与正午阳光影业有关。对此，正午阳光影业于今日下午发布声明，表示此事件与其无关。正午阳光影业在文中表示从未以任何形式参与此网传事件。此外，正午阳光...展开全文c,0,正午阳光影业发声明否认抹黑《人民的名义》,,财经商业
