content,label,title,subtitle,category,predicted_label
5 月 31 日 江苏 如皋市 小学校长 袁某 因涉嫌 多次 猥亵 多名 儿童 警方 刑事拘留 袁某 一名 从事 教育 工作 几十年 高级教师 先后 学生 补课 检查 作业 借口 10 余名 12 岁 左右 小学生 骗 办公室 利用 小学生 畏惧 心理 威胁 诱骗 孩子 舔 含 生殖器 先后 作案 50 余起,1,江苏也有个禽兽校长,,教育考试,0
今天 早上 一中 考点 一群 穿 旗袍 妈妈 门口 着实 靓丽 网传 穿 旗袍 寓意 孩子 旗开得胜 看来 传 非虚 妈妈 用心良苦 加油 高 考生 祝你们 旗开得胜 供图 梁小姐,0,郴州一中门口妈妈们穿旗袍祝考生旗开得胜！,#郴州身边事#,教育考试,1
一位 自称 参加 高考 阅卷 教师 近日 发帖 揭露 阅卷 中 不为人知 内幕 真相 所述 真 不禁 惊讶 重要 决定 学生 前途 命运 考试 分数 竟然 粗放 流程 中 产生 到底 学生 耽误 求 更 亲历者 说法,1,高考阅卷老师冒死揭露内幕？！,,教育考试,1
14 日 网传 教师 性骚扰 女生 爆料 吃饭 灌酒 饭后 去 KTV 拉 手 右手 伸进 衣服 里 侧面 摸 胸部 … … 对此 吉林 农业 科技 学院 团委 官微 回应 调查 工作 正在 进行 中 学校 及时 社会 公布 处理结果,0,女学生举报吉林农业科技学院老师性骚扰,#女学生实名举报性骚扰#,教育考试,0
院长 曝性 侵女 教师 还 挑逗 性骚扰 女 学生 华电 回应 分享 网易 新闻 院长 曝性 侵女 教师 还 挑逗 性骚扰 女 学生 校方 回应,0,,,教育考试,0
台湾 媒体 东森 新闻 云 报道 英国 一名 19 岁 正妹 天资聪颖 超会 念书 却 决定 医学系 休学 加入 富人 包养 行列 交涉 这名 女 大生 已经 11 名年 大龄 男性 包养 成功 赚 珠宝 名牌服饰 昂贵 包包 很 快乐,0,英国女高材生为了被包养休学,,教育考试,0
考研 大军 国考 大军 就业 大军 童鞋 阵营 选择 哪条 路 都 没关系 转发 收藏 此图 最后 几个 月 节奏 前行 所有 在校生 都 值得 参考 日历 ↓ ↓ ↓ 祝福 转 加油,0,[话筒]在校生必看：2016届高校毕业生就业月历,#就业有位来#,教育考试,0
近日 武汉大学 辅导员 招聘 录取 公示 引起 社会 热议 录取名单 上 新晋 辅导员 学历 清一色 名校 硕 博士 海归 名校 博士 讨论 中 不乏 学历 贬值 博士 内 卷 声音 博士 辅导员 现象 出现 离不开 高学历 人才 供需 结构 变化 大 背景 高学历 人才 本身 全文,0,#博士当辅导员是屈才吗#？,#博士当辅导员是屈才吗#,教育考试,0
广西 南康 中学 学生 小 吴 近日 反映 学校 拆除 截 男生 宿舍楼 剩余 楼体 仍供 学生 居住 学生 表示 住 楼里 每天 都 想 会 不会 塌 校方 称 教学楼 改造 需留 施工 通道 只好 拆 宿舍楼 记者 发现 此举 未经 报备 学生 安全 保证,0,看着就悬！宿舍楼一截被拆，一截住人[衰],,教育考试,0
前 耶鲁大学 校长 施密德 特 近日 耶鲁大学 学 报上 公开 撰文 全面 炮轰 中国大学 声言 中国大学 人类 文明史 最大 笑话 说 经验 告诉 政权 腐败 政府部门 社会 机构 同样 会 骇人听闻 腐败 　 还 说 中国 一代 教育者 不 值得尊重 尤其 知名 教授 　 O 网页 链接,1,,,教育考试,1
高考 结束 1 月 大家 开心 开心 今年 新高 以后 都 考 全国 卷 不 分 文理 九科 祝你们 幸福 新高 二 会考 加大 难度 监考 难度 会考 成绩 计入 高考 总分 祝你们 幸福 新 高三 体育 加入 高考 总分 保重,1,,,教育考试,1
万元 包过 协议 成 空谈 家长 遭遇 退 费难 历数 精英 专升本 机构 三宗 罪 网页 链接 新浪 新闻 中国 新闻周刊 安徽省教育厅 安徽 卫视 传媒 老王 CCTV 焦点访谈 钱江晚报 大江 晚报 万家 热线,0,,,教育考试,1
网上 流传 高考 阅卷 故事 看过 没有 一位 参加 高考 阅卷 教师 斗胆 披露 不为人知 内幕 真相 看 完 之后 或许 会 恍然大悟 本来 进 重点 大学 录到 院校 故事 已成 往事 还 想 子女 重演 悲剧 不想 赶紧 看看 这条长 微博 再 想想 做些,1,,#致学生家长#,教育考试,1
甘肃 当地 网友 称 甘肃 张掖市 河西 学院 学生 迟到 教师 要求 互扇 耳光 后 才能 正常 上课 教师 模样 男子 更是 表示 不 扇 扇 秒 拍 视频 8 日 晚间 甘肃省 教育厅 通报 称 已 关注 此事 责成 涉事 学校 连夜 调查 By 新 京报 展开 全文 c,0,网传甘肃一高校教师强迫学生互扇耳光教育厅介入调查,,教育考试,0
学了 一年 管理学 周三 教材 专升本 上来 马 工程 过渡 唯有 培训 机构 高价 协议 班 能够 考前 押题 几乎 全中 不 知道 普通 考生 哭 笑 河南省 教育网,0,,#河南省教育厅#,教育考试,0
台风 海鸥 走 留下 满目疮痍 海大 看到 宿舍 门 图书馆 门前 树 钟海楼 牌子 今天 都 海大 人 希望 海大 尽快 进行 修复 工作 辛苦 阿姨 叔叔 听说 台风 乌鸦 师弟 师妹 军训 肿 办 太阳 出来 召唤 太阳,1,,,灾难事故,1
中国 驻 马里 大使馆 确认 中国 铁建 赴 马里 交通部 洽谈 合作项目 三名 员工 马里 巴马科 丽笙 酒店 袭击 事件 中 不幸遇难 三名 员工 分别 中国 铁建 国际 集团 总经理 周天 想 中国 铁建 国际 集团 副总经理 王选尚 中国 铁建 国际 集团 西非 公司 总经理 常学辉,0,马里袭击事件遇难同胞身份确认,,灾难事故,0
雅安 大熊猫 栖息地 大熊猫 保护 中心 碧峰峡 基地 距 芦山县 约 20 公里 内有 百余 熊猫 图为 一只 害怕 熊猫 死死地 抱住 警察 叔叔 腿,1,熊猫宝宝地震了也会找警察,#雅安7级地震#,灾难事故,1
确定 目击者 拍下 埃塞俄比亚 空难 最后 一分钟 2018 届 毕业 金 先生 微博 视频,1,,#埃航正考虑保留坠机现场作为永久纪念#,灾难事故,1
网爆 广西 水库 溃坝 民众 崩向 山坡 逃命 2020 翻倍 之旅 一叶 汶昌 微博 视频,1,,#广东暴雨#,灾难事故,1
天津 消防 武清 支队 今天 6 时许 天津 武清区 开发区 庆龄 大道 三星 视界 有限公司 发生 火灾 消防 部门 接警 后 立即 调集 19 部 消防车 110 余名 消防官兵 前往 现场 处置 现场 起火 物质 生产 车间 内 锂电池 部分 半成品 目前 现场 已经 报灭 正在 组织 排烟 无 人员伤亡 展开 全文 c,0,武清三星工厂起火，无人员伤亡,#天津身边事#,灾难事故,0
今天上午 一陕 A 牌照 车辆驾驶 人 随意 违停 造成 火车 无法 通行 铁路运输 制造 拥堵 延误 带来 极大 安全隐患 这种 不 遵守 法律法规 更 无视 安全 行为 受到 严厉 处罚 辖区 莲湖 大队 现已 车辆 拖移 铁路运输 已 恢复 请 广大 驾驶 人 不要 一己 私利 带来 不便 魏茂毓,0,汽车违停挡了火车的道,#西安爆料#,灾难事故,0
弟弟 发给 家乡 张家界 慈利 江垭 连续 大雨 汛情 严重 山体 滑坡 眼见 整个 山体 慢慢 移动 无能为力 希望 没有 人员伤亡 浏阳 河畔 717 微博 视频,1,,#南方汛情#,灾难事故,0
唐山 气象台 17 时 发布 暴雨 大风 黄色 预警 受 台风 利奇马 影响 10 日 夜间 12 日 我市 中雨 转 暴雨 大暴雨 偏北风 内陆 6 7 级 沿海 7 8 级 阵风 10 11 级 请 防范 华北 理工大学 大 事件 微博 视频,1,,#台风眼#,灾难事故,0
孩子 车里 玩 手机 父母 外面 加油 嘭 一声 巨响 车毁人亡 提醒 加油站 请勿 玩 手机 大多数 人 都 曾 做过 尤其 现在 天气 热 更加 注意 张帅华 秒 拍 视频,1,,,灾难事故,1
留下 最后 声音 绝望 Nico 遇见 Annie 泰国 素 万招 代理 微博 视频,1,,#埃塞俄比亚客机失事#,灾难事故,1
7 月 15 日 发生 福州 六一路 东大路 交叉口 惨烈 车祸 事故 造成 女子 当场 死亡 脑浆 都 出来 惨不忍睹 肇事者 逃跑 下落不明 不要 问 不 马赛克 目击者 说疑 部队 大车 遮牌 粉丝 需要 做 转发 大家 帮 扩散,1,#福州城事#全国通缉逃逸司机、寻求目击者,#福州城事#,灾难事故,1
宝马车 4 死 搞清楚 实情 再 报道 好 清楚 看到 副 驾 后排 两个 尸体 再 加上 驾驶 位 四个 人命 网页 链接,1,,#河南玛莎拉蒂#,灾难事故,1
据悉 死者 系 清华大学 理学院 化学系 博士后 孟祥见 孟是 安徽 萧县 人 家中 长子 一弟 一妹 弟弟 博士 父母 均 农民 孟 朋友 说 孟 一路 苦读 刚进 清华 做 博士后 1 年 下周 就要 南京 签约 任教 目前 事故 原因 正在 调查 中,0,32岁博士后身亡母亲卖蛋供其上学,,灾难事故,0
本台记者 消息 地震 导致 新北市 一处 变电 箱 爆炸 引发 附近 住宅 发生 火灾 致 1 死 1 伤 据统计 这次 地震 今年 台湾 发生 第三 六级 以上 地震,0,新北市一变电箱爆炸致1死1伤,#台湾地震#,灾难事故,1
泉州 酒店 倒塌 视频 瞬间 事 初冬 暖阳 旅行 微博 视频,1,,#泉州酒店倒塌或与修地基有关#,灾难事故,1
有人 想 女友 跑 完 马拉松 后 求婚 不料 却 惨遭 丧生 好好 珍惜 身边 人 永远 不 知道 明天 意外 会 先来   ,1,,,灾难事故,1
事故 发生 8 月 18 日 早上 铁西区 景星 街北 三路 绿厦 爵仕会 小区 楼下 早餐 店 着火 接到 报警 后 消防队员 第一 时间 赶到 现场 不幸 早餐 店 着火 后 发生爆炸 2 名 消防队员 牺牲 沈阳 塔湾 kiera 航的 微博 视频,1,沈阳铁西：一早餐店爆炸，2名消防队员牺牲,,灾难事故,1
最后 画面 心疼 孩子 哭声 春天 耶 微博 视频,1,,#埃塞俄比亚客机失事#,灾难事故,1
感动 萌翻 地震 发生 时 一只 害怕 熊猫 死死地 抱住 警察 叔叔 腿 点评,1,,#四川雅安地震#,灾难事故,1
埃航 飞机 失事 前 最后 10 秒 呐喊 听 很 揪心 很 无助 乘客 生命 曾 可贵 安全 最 重要 人民日报 头条新闻 波音公司 梓艺 星辰 秒 拍 视频,1,,,灾难事故,1
正 蹲 马桶 上 地震 发生 … … 丽江 丽江 洛洛 秒 拍 视频,1,,#宜宾长宁6级地震#,灾难事故,1
未经 确认 這是 一個 乘客 捕捉到 埃塞 俄比亞 航空 飞机 墜毀 前 最後時刻 視訊 此時 飛行員 剛剛 宣布 已經 完全 失去 飛機 控制 權 两木 成林 微博 视频,1,,,灾难事故,1
厦门 发改委 官方 发布 1 莫兰蒂有 可能 闽南 历史 上 最强 登陆 台风 厦漳泉 朋友 应 防范 历史纪录 级别 台风 标准 防御 2 傍晚 5 点将 封锁 厦门 大桥 集美 大桥 杏林 大桥 海沧 大桥 翔安 隧道 假消息 3 厦漳泉 地区 潮差 很大 莫兰蒂是 真正 风 雨 潮三 碰头 台风 一定 不要 去 海边 展开 全文 c,0,,#厦门身边事#,灾难事故,1
马来西亚 航空公司 飞往 北京 MH370 航班 失联 17 小时 后 北纬 065515 东经 1033443 海域 正在 执行 搜救 任务 菲律宾海 事船 发现 现场 情况 来看 人员伤亡 程度 可能 远远 低于 此前 预期 O 最新消息 失联 客机 疑似 搜救 船只 发现 祈福 马航 祈福 平安,1,最新消息：失联客机疑似被搜救船只发现,,灾难事故,1
森林 防火 不要 说 说 去 做做 爱护 环境 爱护动物 人人有责 沈阳 棋盘山 发生 火灾 心疼 动物 沈阳 道义 街区,1,,,灾难事故,1
哈尔滨市 化工 路 发生爆炸 冬瓜 哥 大话 计算机 存储 微博 视频,1,,,灾难事故,1
永远 不 知道 明天 意外 先 好好 把握 现在 莫 辜负 蹉跎岁月 做 想 做 事 想要 生活 爱 想要 爱 人 … … 上海 佛系 背包客 微博 视频,1,,#日本台风地震火山一起来#,灾难事故,0
马里 首都 一家 豪华酒店 刚刚 遭到 一批 枪手 袭击 几名 喊 圣战 口号 枪手 现在 劫持 宾馆 里 170 名 人质 正在 警方 对抗 中 ....,0,,,灾难事故,0
暴雨 后 湖南 长沙 北辰 三角洲 网页 链接,1,,,灾难事故,1
新华社 消息 20 日 23 时许 黑龙江 龙煤 集团 鸡西 公司 杏花 煤矿 发生 火灾事故 初步 掌握 情况 22 名 矿工 被困 井下 目前 事故 救援 工作 正在 紧张 进行 中,0,黑龙江龙煤集团煤矿发生火灾22人被困井下,#突发#,灾难事故,0
11 年前 汶川 地震 全 香港 大陆 捐款 200 亿 人民币 如今 成 废青 穷 逼 族群 撕裂 中 集体 那句 CNMB 居然 脱口而出,1,,,灾难事故,1
黑龙江省 安全 生产 监督管理 部门 称 20 日 23 时许 黑龙江 龙煤 集团 鸡西 公司 杏花 煤矿 发生 火灾事故 初步 掌握 情况 22 名 矿工 被困 井下 目前 事故 救援 工作 正在 紧张 进行 中,0,黑龙江煤矿发生火灾22名矿工被困井下,,灾难事故,0
网友 曝料 深圳 光明 新区 红坳 村柳溪 工业园 发生 山体 滑坡 工业园 整个 吞掉 大概 10 多万 平米 现在 还 清点人数 不 确定 有无 人员伤亡 现在 所有 车辆 禁止 进入 滑坡 区域,0,深圳一处工业园区被曝遭山体滑坡掩埋,#突发#,灾难事故,0
雅安 灾区 现场 受伤 群众 等待 救助,1,,,灾难事故,1
萍乡 武功山 路段 山口 岩 水库 全力 泄洪 祈祷 平安 刘永溪 微博 视频,1,,#萍乡暴雨#,灾难事故,1
20 日中 3 名 中国 公民 不幸遇难 驻 马里 使馆 提醒 当地 华人 遇 紧急情况 及时 报警 使馆 联系 00223 78110040 00223 20213597 国外 遇 紧急情况 还 联系 外交部 全球 领保 服务 应急 呼叫 中心 0086 10 12308 扩散 转给 爱 旅行 TA 转给 同胞,0,[话筒]在国外一定记住这个号码12308,#马里人质劫持事件#,灾难事故,0
最新消息 庐山 大部分 老房子 已经 坍塌 已有 伤亡 成都双流机场 一度 关闭 缓解 交通 没 紧急 事 不要 前往 雅安 四川 雅安 庐山 县 地区 非 紧急情况 请 尽量少 使用 移动电话 保证 紧急 通讯 通畅 求 扩散,1,,,灾难事故,1
逃 恐怖分子 通缉令 东南 快报,1,,,灾难事故,1
04 月 20 日 08 时 02 分 祈祷 平安,1,四川雅安发生7级地震,,灾难事故,1
愿 人类 远离 灾难 遇难者 致哀 李青 大夫 微博 视频,1,,,灾难事故,1
逃 恐怖分子 通缉令 东南 快报,1,,,灾难事故,1
四川 邻水县 委 宣传部 最新消息 目前 车祸 已致 8 人 死亡 29 人 受伤 具体 伤亡 情况 伤亡 人员 基本 信息 正在 进一步 核实 事故 原因 进一步 调查 中 央视 记者 郑波,0,包茂高速达渝段车祸死亡人数上升为8人29人受伤,,灾难事故,1
刚 看到 朋友 圈里 一条 最新消息 越南 通讯社 发 未经 证实 不敢 发微博 条 好消息 希望 真的 等待 官方 证实 继续 祈福,1,,,灾难事故,1
无锡 网友 投稿 一出 大事 人民公仆 准 露马脚 不 表哥 事故现场 领导 手戴 400 多万名 表 … …,1,,#无锡高架坍塌#,灾难事故,1
3 1 昆明 暴力事件 逃 嫌疑人,1,,,灾难事故,1
最新消息 汕头 潮南区 陈店 镇 部队 救援 物资 方便面 一包 50 块 矿泉水 一瓶 15 块 快艇 接送 一人 15 块 不 给钱 不救 心痛 求 扩散 转 让习 总书记 评评理 …,1,,,灾难事故,1
越南 通讯社 报导 菲律宾海 事船 发现 370 航班 北纬 06 度 5515 东经 103 度 3443 请问 这是 真的 大部分 人站 机翼 两侧 人浮 海上 图片 人民网,1,,,灾难事故,1
长沙 岳麓区 家兴苑 喷 酒精 丢 烟头 着火 大家 家里 消毒 时 一定 注意 防范 网页 链接,1,,,灾难事故,1
网传 视频 T179 次 湖南 郴州 附近 脱轨 T179 济南 驶往 广州 空调 特快 列车 现场 视频 来看 列车 机后 节车厢 受损 程度 不低 希望 没有 太 人员伤亡 太阳 伍 微博 视频,0,,,灾难事故,1
网传 乘客 捕捉到 航班 最后 时刻 视讯 此时 飞行员 刚刚 宣布 已经 完全 失去 飞机 控制权 死亡 几分钟 会 做 视频 印尼 狮航 JT353 巴东 雅加达 航班 上 发生 事件 当时 飞机 剧烈 颠簸 所有 乘客 都 幸存 下来 月亮 湖 视频 微博 视频,1,,#埃塞俄比亚客机失事#,灾难事故,1
今天 震区 1 只 小熊猫 紧紧 抱住 警察 叔叔 腿,1,,,灾难事故,1
揪心 Ryuichi _ Sakamoto _ 秒 拍 视频,1,,#埃航黑匣子数据成功提取#,灾难事故,1
自求多福 重庆 利川 避暑 自驾车 不幸 坠河 先车 小河沟 陷得 不深 完全 车窗 往外 转移 车内 人 当时 水 只 淹没 腿部 完全 救出 车 内 所有 乘客 车上 人 固执 导致 错过 救人 关键 时机 车上 人 慢慢 深水 中沉 沒 夜闻会 微博 视频,1,,#新闻#,灾难事故,1
